image,ground_truth,prediction,confidence,CER
200_57_697_631_795_631_795_660_697_660.jpeg,নিগম,গচ্ঠ],0.1132174054559949,1.25
83_6_41_48_216_28_211_96_37_106.jpeg,রজনী,?৬চ]া,0.195387658326145,1.25
132_3_531_92_730_88_737_197_554_199.jpeg,রূপা,;07||,0.043688742393957,1.25
159_14_67_106_110_105_105_132_63_133.jpeg,নাকো,6||!],0.0332519323038405,1.25
110_2_88_2_130_0_133_19_83_11.jpeg,আমতা,৩গ[৩],0.0998589908299929,1.25
18_8_284_404_336_404_336_424_284_424.jpeg,বংলা,প[৮শ1,0.0603990400809491,1.25
36_9_21_408_840_434_757_728_48_744.jpeg,মমতা,ঘেঋবতি,0.0479824159733381,1.25
3_22_2432_1360_2563_1360_2563_1439_2450_1452.jpeg,হইতে,]1হংা,0.0141467762167231,1.25
168_0_226_101_347_101_340_148_226_151.jpeg,খেলা,উত্খল,0.2873352439526916,1.25
36_16_893_264_1280_272_1266_408_936_402.jpeg,ঘরের,{থবু],0.2605800110618885,1.25
290_11_275_157_477_168_477_254_263_245.jpeg,মমতা,সর্গ্তা,0.0998349633989531,1.25
76_3_286_284_311_284_315_301_286_312.jpeg,জল চল,জলা [1177,0.1081175092857706,1.2
208_36_381_268_833_245_813_383_401_401.jpeg,সুনীল,"""ঢৎৎভ]",0.5199045007749377,1.2
170_11_1306_919_1676_862_1670_930_1312_987.jpeg,কেন ?,? বেব],0.6068722580657653,1.2
78_2_138_122_167_125_168_137_133_140.jpeg,হাউস্,1117 7,0.1387472679587252,1.2
155_24_406_172_443_172_443_183_408_188.jpeg,অভিযান,প্রঙ্হিান,0.109158742936258,1.1666666666666667
208_35_760_563_836_569_840_598_756_591.jpeg,তৃণমূল,ভট্রা![,0.0723828753512016,1.1666666666666667
133_0_160_45_468_101_490_182_147_150.jpeg,হাওড়া,9$৫@ সওডা,0.169130368741913,1.1666666666666667
310_13_186_344_221_344_221_356_186_356.jpeg,বিরোধী,1538053,0.0010028022670113,1.1666666666666667
180_1_59_659_266_651_271_706_45_731_48_669.jpeg,শান্তিনিকেতন,প86ম:3661<7=38,0.0002822927550927,1.1666666666666667
83_11_616_39_737_33_737_59_609_63.jpeg,কালচক্র,0|610গ]@,0.0299952831492214,1.1428571428571428
258_31_849_720_890_720_890_738_849_738.jpeg,সর্বেক্ষণ,[[[46!~[-],0.0047996307561723,1.1111111111111112
24_5_384_163_400_168_398_218_377_207.jpeg,ব্যাপার,=,0.140107988551108,1.0
24_4_383_220_404_224_400_247_379_237.jpeg,রৈ,৬,0.9980238911501296,1.0
343_0_156_150_202_148_202_167_158_167.jpeg,মন্দির,,0.0,1.0
342_3_352_93_393_54_442_131_397_152.jpeg,পর্ষদ,,0.0,1.0
342_2_183_16_207_57_114_157_83_126.jpeg,পশ্চিমবঙ্গ,=,0.4295410840450699,1.0
18_1_260_273_371_273_371_317_260_317.jpeg,নিজের,,0.0,1.0
18_0_127_227_216_227_216_259_127_259.jpeg,কেন,,0.0,1.0
346_2_347_229_386_229_386_251_347_251.jpeg,বিভিন্ন,,0.0,1.0
345_0_594_46_659_30_649_85_598_92.jpeg,পেলে,9(|,0.2544026216064305,1.0
344_4_102_122_118_122_118_133_102_133.jpeg,লক,,0.0,1.0
344_1_146_84_164_84_164_99_146_99.jpeg,ঘরে,,0.0,1.0
343_4_208_151_238_151_238_165_208_165.jpeg,হাই,5|,0.2178010378725005,1.0
343_3_72_162_109_160_112_176_72_179.jpeg,গান্ধী,,0.0,1.0
343_1_240_148_274_149_274_163_239_166.jpeg,স্কুল,,0.0,1.0
24_3_376_240_395_249_391_266_366_257.jpeg,রৈ,%,0.1083629663617422,1.0
24_2_58_296_95_289_95_311_65_312.jpeg,মামা,8|8|,0.4412069618701935,1.0
29_4_378_111_421_103_416_126_409_126_382_129.jpeg,কষ্ট,,0.0,1.0
27_20_534_215_615_215_615_249_534_249.jpeg,আসল,আস্িত,0.2060122482582362,1.0
27_18_105_497_308_500_305_588_111_594.jpeg,ধর্মঘট,,0.0,1.0
27_11_547_441_575_441_575_458_547_458.jpeg,১৯,,0.0,1.0
27_8_808_333_841_336_841_366_819_369.jpeg,দিন,,0.0,1.0
22_1_433_888_469_874_469_893_439_918.jpeg,হয়,,0.0,1.0
20_8_1054_197_1142_203_1134_268_1036_266.jpeg,ইল,,0.0,1.0
20_6_1056_402_1142_406_1136_443_1045_441.jpeg,নাই,,0.0,1.0
26_0_453_313_510_316_510_349_454_348.jpeg,ঝড়,,0.0,1.0
25_1_53_287_103_290_100_311_59_308.jpeg,নার্স,,0.0,1.0
24_11_43_135_61_141_61_151_42_155.jpeg,হে,,0.0,1.0
24_10_57_39_122_12_128_44_76_66.jpeg,পুরাই,,0.0,1.0
24_9_13_158_63_151_61_176_20_182.jpeg,বৈশাখ,(স9,0.4115238624759031,1.0
24_8_79_150_337_160_303_242_96_226.jpeg,ক্যামেল,,0.0,1.0
24_7_371_271_391_286_363_311_339_302.jpeg,কান্ড,২ ৫৫,0.4259450733661651,1.0
24_6_311_24_404_37_400_72_313_72.jpeg,সাকরাইন,,0.0,1.0
336_8_604_273_644_294_617_339_591_309.jpeg,ধ,,0.0,1.0
336_7_542_244_593_259_575_304_539_292.jpeg,ঙ,৬,0.9966559994647676,1.0
336_6_394_253_449_248_451_296_403_299.jpeg,ঘ,দ,0.5061085781646604,1.0
336_5_314_213_366_186_388_236_342_260.jpeg,ম,<,0.125942335194523,1.0
336_2_454_295_549_321_516_391_447_355.jpeg,আ,[,0.0363757409320584,1.0
338_9_75_131_102_129_99_146_72_148.jpeg,ষ্ট্রীট,,0.0,1.0
338_8_13_155_42_152_47_173_16_173.jpeg,বেকন,,0.0,1.0
338_4_6_129_28_131_26_146_3_146.jpeg,ওল্ড,প,0.4656580297619825,1.0
338_3_43_155_71_155_72_173_43_172.jpeg,ষ্ট্রীট,,0.0,1.0
338_2_32_131_73_129_72_146_30_146.jpeg,মন্টেগো,,0.0,1.0
338_1_89_84_131_85_131_111_85_112.jpeg,লেন,,0.0,1.0
338_0_31_80_80_83_74_113_35_117.jpeg,ব্রিক,,0.0,1.0
337_3_25_225_413_221_410_385_36_399.jpeg,সোনা,(সঢ||,0.0773163250058538,1.0
337_2_186_394_276_391_279_455_166_457.jpeg,ও,৩,0.1626080699244889,1.0
30_2_426_44_445_44_445_61_426_61.jpeg,এন্ড,,0.0,1.0
33_2_313_91_363_91_354_160_316_153.jpeg,জয়ী,,0.0,1.0
33_1_215_30_325_34_320_178_214_156.jpeg,বসু,4,0.0120054257805768,1.0
33_0_131_34_208_27_205_136_134_129.jpeg,সুগত,!,0.2436107858721961,1.0
30_10_156_184_425_200_406_341_137_334.jpeg,ব্রহ্মা,স,0.1003575371623322,1.0
43_5_410_329_434_329_434_343_410_343.jpeg,যত,,0.0,1.0
39_2_791_55_985_0_1001_55_818_130.jpeg,হ্যাংলা,,0.0,1.0
37_7_520_232_579_237_574_276_516_274.jpeg,বুকে,,0.0,1.0
37_3_413_261_471_268_477_269_475_321_408_310.jpeg,নতুন,ব৩গ,0.177391926218598,1.0
26_3_296_127_303_139_287_154_278_143.jpeg,জয়ী,,0.0,1.0
26_2_172_173_209_168_207_190_171_192.jpeg,জমি,,0.0,1.0
336_18_456_171_506_155_519_198_478_220.jpeg,ক্ষ,,0.0,1.0
336_14_377_137_436_157_416_222_374_182.jpeg,ই,,0.0,1.0
336_12_715_273_723_303_703_325_677_316.jpeg,গ,,0.0,1.0
336_11_645_250_690_246_698_282_665_299.jpeg,ঠ,,0.0,1.0
336_10_666_173_703_189_692_233_655_227.jpeg,ট,,0.0,1.0
336_9_591_166_647_189_622_236_577_213.jpeg,অ,,0.0,1.0
328_77_103_449_133_454_135_466_105_469.jpeg,ঘন্ট,,0.0,1.0
328_76_391_296_417_296_417_310_391_310.jpeg,২৫.০,,0.0,1.0
328_75_436_426_468_428_471_446_440_446.jpeg,আর,,0.0,1.0
328_73_431_446_475_448_475_469_438_468.jpeg,ইলিশ,,0.0,1.0
328_72_680_318_720_318_715_341_681_341.jpeg,ভরতা,,0.0,1.0
45_3_295_272_382_275_365_385_295_381.jpeg,শ্রী,,0.0,1.0
45_1_654_395_726_395_726_420_654_420.jpeg,-৭০০,900,0.998606275851092,1.0
44_8_308_68_517_74_492_207_306_207.jpeg,সোনা,(ণ(,0.0286218044888816,1.0
44_4_473_211_585_209_585_271_468_266.jpeg,হয়,থ?,0.3411157823756497,1.0
43_20_383_311_415_311_415_326_383_326.jpeg,"প্রাণ,",,0.0,1.0
336_1_337_313_397_303_416_359_360_371.jpeg,হ,,0.0,1.0
336_0_136_304_192_378_84_441_23_387.jpeg,অ,,0.0,1.0
36_4_1749_13_1981_26_1989_133_1744_146.jpeg,বিধান,বিধ্রাত্র,0.2959319576675532,1.0
35_1_362_23_633_22_628_190_380_199.jpeg,স্টোর্স,গপ,0.7950309111466927,1.0
34_0_1_6_21_0_47_52_37_71.jpeg,তিষ্টান,"""",0.0066691201938198,1.0
33_3_331_45_390_46_381_93_328_82.jpeg,কে,,0.0,1.0
52_2_1224_187_1331_201_1345_268_1233_242.jpeg,কোং,দজৎ,0.0505565120523625,1.0
52_1_1149_161_1212_167_1224_227_1140_230.jpeg,এন্ড,98,0.6447519815785497,1.0
50_4_199_219_219_212_220_233_201_238.jpeg,তো,,0.0,1.0
50_3_220_211_260_201_260_227_224_237.jpeg,মুমকিন,গরগ7,0.0387429185211658,1.0
328_71_63_373_131_379_126_399_114_398_60_401.jpeg,পাঁচমেশালী,,0.0,1.0
328_70_68_518_101_514_103_533_60_533.jpeg,এঁচোড়,,0.0,1.0
328_69_247_385_282_385_282_405_247_405.jpeg,টেড়ষ,,0.0,1.0
328_68_445_406_475_401_483_419_441_419.jpeg,ভেটকী,,0.0,1.0
328_67_384_344_428_344_428_359_384_359.jpeg,৩৫.০০,3?9,0.3561521619386262,1.0
328_66_466_341_510_341_508_359_469_359.jpeg,কাতলা,,0.0,1.0
334_3_65_26_92_26_90_38_71_42.jpeg,জান,,0.0,1.0
334_1_103_96_133_98_133_116_106_120.jpeg,ভাই,,0.0,1.0
334_0_40_22_66_23_66_42_44_44.jpeg,ভাই,,0.0,1.0
332_10_354_408_402_411_399_427_347_430.jpeg,সংগঠন,গখথন],0.0101896820176006,1.0
328_58_66_468_93_466_91_491_65_486.jpeg,লাউ,,0.0,1.0
328_57_95_466_131_469_128_489_93_484.jpeg,চিংড়ি,,0.0,1.0
328_56_66_491_108_491_103_516_63_516.jpeg,ধোঁকার,,0.0,1.0
328_55_49_288_90_289_91_308_49_313.jpeg,আলু,,0.0,1.0
328_54_95_284_133_283_131_303_95_304.jpeg,পটল,,0.0,1.0
60_0_182_155_194_158_194_171_182_174.jpeg,ও,,0.0,1.0
59_1_825_284_915_284_915_336_825_336.jpeg,মুক্তি,,0.0,1.0
57_3_180_96_225_96_221_122_175_120.jpeg,কষ্ট,,0.0,1.0
57_2_227_98_315_104_308_128_219_119.jpeg,জানি-,,0.0,1.0
56_0_66_173_168_171_150_199_79_219.jpeg,ভোজ,,0.0,1.0
55_4_636_663_687_663_687_705_636_705.jpeg,৭১,,0.0,1.0
43_13_344_396_370_399_367_413_339_417.jpeg,১ল,,0.0,1.0
43_8_360_267_393_269_393_292_359_293.jpeg,"হিংসা,",,0.0,1.0
43_7_308_269_350_269_349_290_311_290.jpeg,দ্বেষ,,0.0,1.0
53_7_2096_1064_2117_1064_2117_1076_2096_1076.jpeg,শা,,0.0,1.0
53_6_1524_1068_1556_1068_1556_1083_1524_1083.jpeg,"শ্বাস,",|প,0.1482294797576476,1.0
328_49_93_309_131_313_133_333_94_329.jpeg,কোর্মা,,0.0,1.0
328_48_98_334_128_336_130_353_98_353.jpeg,বেগুন,,0.0,1.0
328_47_95_266_124_268_121_283_101_279.jpeg,দম,,0.0,1.0
328_46_61_309_89_314_95_328_68_329.jpeg,পটল,,0.0,1.0
328_45_61_263_96_264_98_283_59_279.jpeg,আলুর,,0.0,1.0
328_43_476_513_516_511_520_528_475_534.jpeg,পাতুরী,,0.0,1.0
328_40_440_471_475_468_476_486_433_486.jpeg,গলদা,,0.0,1.0
328_39_431_488_476_488_476_508_433_508.jpeg,ভেটকী,,0.0,1.0
328_38_471_531_520_533_520_553_466_551.jpeg,পাতুরী,,0.0,1.0
62_0_514_673_689_659_710_750_521_797.jpeg,জেম,0/,0.2173397714984744,1.0
61_13_376_309_461_309_461_345_376_345.jpeg,কর,,0.0,1.0
61_11_744_404_763_407_766_432_735_438.jpeg,আই,স,0.9706048053433278,1.0
328_65_313_319_336_319_336_333_313_333.jpeg,কপি,,0.0,1.0
328_63_56_553_105_554_106_576_53_578.jpeg,পনির,,0.0,1.0
328_62_98_559_135_558_135_581_103_579.jpeg,ভাপা,,0.0,1.0
328_59_130_401_166_401_166_423_125_428.jpeg,পোস্ত,,0.0,1.0
60_4_261_134_287_134_286_150_262_150.jpeg,কে,,0.0,1.0
64_4_370_444_429_448_420_482_372_469.jpeg,হয়,93],0.4394225492598524,1.0
63_0_1631_793_1713_776_1726_832_1640_845.jpeg,মা আ,নত,0.1712328012762972,1.0
62_4_696_639_907_610_918_755_707_763.jpeg,এন্ড,0,0.0834050963849364,1.0
62_3_973_576_1481_483_1484_648_1001_752.jpeg,জুয়েলারী,৬3/ :|,0.0435759208845973,1.0
62_2_186_723_504_677_500_798_182_834.jpeg,ইন্ডিয়ান,{:9,0.0590007732393623,1.0
328_35_476_268_516_269_520_291_471_289.jpeg,কালিয়া,,0.0,1.0
328_34_441_273_471_273_473_298_451_293.jpeg,রুই,,0.0,1.0
328_33_446_313_483_313_483_334_448_334.jpeg,কাতলা,,0.0,1.0
328_32_490_314_533_314_533_339_488_333.jpeg,কালিয়া,,0.0,1.0
328_31_483_404_516_406_516_423_483_423.jpeg,মাছ,,0.0,1.0
328_30_471_424_511_423_511_448_469_444.jpeg,কালিয়া,,0.0,1.0
328_53_55_448_101_446_105_468_61_468.jpeg,মোচার,,0.0,1.0
328_52_130_381_165_386_159_398_144_399_135_394.jpeg,ঘন্ট,,0.0,1.0
328_51_128_356_158_359_158_378_121_376.jpeg,ঘন্ট,,0.0,1.0
328_50_58_358_120_358_123_376_63_378.jpeg,বাঁধাকপির,,0.0,1.0
328_25_630_341_693_343_695_366_635_368.jpeg,বোনলেস,,0.0,1.0
328_21_330_223_388_226_388_258_326_256.jpeg,বসো,,0.0,1.0
70_8_191_195_252_183_256_227_189_216.jpeg,সংগ্রামী,,0.0,1.0
70_5_604_22_631_20_633_39_600_43.jpeg,আইন,,0.0,1.0
70_3_585_31_602_25_602_37_585_39.jpeg,কৃষি,,0.0,1.0
70_1_591_3_621_3_621_13_591_13.jpeg,অধিকার,,0.0,1.0
69_4_2270_690_3990_650_3940_1210_2190_1170.jpeg,হোটেল,স 9,0.1788595668707699,1.0
69_3_90_660_2080_680_1990_1270_250_1490.jpeg,বেঙ্গল ফাউল,(' 99 ফউল 9 গ,0.4631559711789391,1.0
69_2_2230_1310_2500_1310_2510_1519_2190_1540.jpeg,ও,,0.0,1.0
69_1_2725_1306_3386_1306_3386_1517_2725_1517.jpeg,মটন,যড,0.0352577786250969,1.0
67_2_331_177_372_177_362_191_333_201.jpeg,গাড়ি,,0.0,1.0
61_8_816_438_866_443_858_463_850_466_816_466.jpeg,বিভাগ,দক্গা,0.0827909381182026,1.0
60_7_63_135_107_139_100_153_66_150.jpeg,পুরসভার,,0.0,1.0
60_6_193_156_231_154_227_172_194_170.jpeg,অপদার্থ,,0.0,1.0
328_18_436_575_470_575_470_595_436_595.jpeg,চিংড়ি,,0.0,1.0
328_16_285_387_319_387_319_403_285_403.jpeg,পোস্ত,,0.0,1.0
328_15_248_365_284_365_284_378_248_378.jpeg,পালং,,0.0,1.0
328_14_480_362_506_362_506_379_480_379.jpeg,মাছ,,0.0,1.0
328_13_442_363_480_363_480_379_442_379.jpeg,পাবদা,,0.0,1.0
328_12_389_274_411_274_411_288_389_288.jpeg,৩০,,0.0,1.0
328_10_197_502_236_502_236_512_197_512.jpeg,৩০০০,3|90,0.0552453622221946,1.0
328_9_247_315_289_315_289_335_247_335.jpeg,মালাই,,0.0,1.0
328_8_312_271_337_271_337_286_312_286.jpeg,কো,,0.0,1.0
328_7_247_267_309_267_309_287_247_287.jpeg,কাঁচকলার,,0.0,1.0
328_6_196_269_239_269_239_285_196_285.jpeg,"২০,০০",50[00,0.1689768423691413,1.0
328_5_56_426_101_421_100_444_66_444.jpeg,সুক্তো,,0.0,1.0
328_4_103_399_123_403_125_424_99_419.jpeg,আলু,,0.0,1.0
328_29_628_436_688_436_686_458_628_464.jpeg,বোনলেস,,0.0,1.0
328_27_668_391_700_393_693_414_663_416.jpeg,মাংস,,0.0,1.0
328_26_631_323_678_326_680_346_638_349.jpeg,চিকেন,,0.0,1.0
11_11_189_363_216_363_216_376_189_376.jpeg,মন্দির,,0.0,1.0
74_2_127_334_172_336_174_366_128_366.jpeg,করা,,0.0,1.0
72_3_115_135_146_129_149_154_121_155_120_145.jpeg,বসু,,0.0,1.0
72_2_84_148_122_133_124_162_93_172.jpeg,গৌরী,,0.0,1.0
72_1_92_98_146_91_147_122_96_133.jpeg,ভিলা,`@|,0.1024207926609116,1.0
71_7_534_370_661_398_661_426_539_410.jpeg,আশ্রম,,0.0,1.0
71_5_367_463_408_466_413_491_367_493.jpeg,সিদ্বেশ্বরী,,0.0,1.0
70_10_583_39_610_41_608_54_583_54.jpeg,বাতিল,রশা,0.0805116002914999,1.0
79_2_579_65_673_62_673_104_583_104.jpeg,হোক,ভেল,0.4368674884677804,1.0
78_3_97_123_130_124_130_141_100_141.jpeg,ইটিং,,0.0,1.0
78_1_90_93_170_88_175_125_100_122.jpeg,ফোড়ন,,0.0,1.0
67_1_275_126_304_133_302_149_280_146_278_136.jpeg,গাড়ি!,,0.0,1.0
67_0_204_122_227_129_227_149_202_149.jpeg,মুখে,,0.0,1.0
328_19_471_576_497_576_497_592_471_592.jpeg,বাটি,,0.0,1.0
75_0_181_238_244_238_244_268_181_268.jpeg,প্রক্রিয়া,,0.0,1.0
346_14_256_230_297_227_297_245_260_249.jpeg,কেন্দ্রীয়,,0.0,1.0
